"year","source","target","type","distance"
2010,"Azerbaijan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Belgium","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Bosnia and Herzegovina","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Bulgaria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Canada","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Croatia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Czech Republic","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Denmark","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Estonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Finland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"France","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"FYR","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Georgia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Germany","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Greece","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Hungary","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Iceland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Ireland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Italy","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Jordan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Latvia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Lithuania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Luxembourg","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Macedonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Malaysia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Mongolia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Montenegro","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Netherlands","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"New Zealand","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Norway","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Poland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Portugal","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Romania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Singapore","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Slovakia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Slovenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"South Korea","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Spain","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Sweden","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Turkey","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Ukraine","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"United Arab Emirate","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"United Kingdom","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"United States of America","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2010,"Ethiopia","Hizbul-Islam","opposingdirected",200
2010,"Somalia","Hizbul-Islam","opposing",50
2010,"Tajikistan","IMU","opposing",50
2010,"United States of America","Iraq","supportive",100
2010,"Iraq","ISI","opposing",50
2010,"United States of America","ISI","opposingdirected",200
2010,"Sudan","JEM","opposing",50
2010,"Iran","Jondullah","opposing",50
2010,"India","Kashmir Insurgents","opposing",50
2010,"Myanmar (Burma)","KNU","opposing",50
2010,"Pakistan","Lashkar-e-Islam","opposing",50
2010,"Central African Republic","LRA","opposingdirected",200
2010,"DR Congo (Zaire)","LRA","opposingdirected",200
2010,"Sudan","LRA","opposingdirected",200
2010,"Uganda","LRA","opposing",50
2010,"France","Mauritania","supportive",100
2010,"Niger","Mauritania","supportive",100
2010,"India","NDFB","opposing",50
2010,"India","NDFB - RD","opposing",50
2010,"Ethiopia","OLF","opposing",50
2010,"Ethiopia","ONLF","opposing",50
2010,"Thailand","Patani insurgents","opposing",50
2010,"Chad","PFNR","opposing",50
2010,"Israel","PIJ","opposing",50
2010,"Turkey","PKK","opposing",50
2010,"Myanmar (Burma)","RCSS","opposing",50
2010,"DR Congo (Zaire)","Rwanda","supportive",100
2010,"Peru","Sendero Luminoso","opposing",50
2010,"Sudan","SLM/A","opposing",50
2010,"Ethiopia","Somalia","supportive",100
2010,"Sudan","SSDM/A","opposing",50
2010,"Afghanistan","Taleban","opposing",50
2010,"Albania","Taleban","opposingdirected",200
2010,"Armenia","Taleban","opposingdirected",200
2010,"Australia","Taleban","opposingdirected",200
2010,"Austria","Taleban","opposingdirected",200
2010,"Azerbaijan","Taleban","opposingdirected",200
2010,"Belgium","Taleban","opposingdirected",200
2010,"Bosnia and Herzegovina","Taleban","opposingdirected",200
2010,"Bulgaria","Taleban","opposingdirected",200
2010,"Canada","Taleban","opposingdirected",200
2010,"Croatia","Taleban","opposingdirected",200
2010,"Czech Republic","Taleban","opposingdirected",200
2010,"Denmark","Taleban","opposingdirected",200
2010,"Estonia","Taleban","opposingdirected",200
2010,"Finland","Taleban","opposingdirected",200
2010,"France","Taleban","opposingdirected",200
2010,"FYR","Taleban","opposingdirected",200
2010,"Georgia","Taleban","opposingdirected",200
2010,"Germany","Taleban","opposingdirected",200
2010,"Greece","Taleban","opposingdirected",200
2010,"Hungary","Taleban","opposingdirected",200
2010,"Iceland","Taleban","opposingdirected",200
2010,"Ireland","Taleban","opposingdirected",200
2010,"Italy","Taleban","opposingdirected",200
2010,"Jordan","Taleban","opposingdirected",200
2010,"Latvia","Taleban","opposingdirected",200
2010,"Lithuania","Taleban","opposingdirected",200
2010,"Luxembourg","Taleban","opposingdirected",200
2010,"Macedonia","Taleban","opposingdirected",200
2010,"Malaysia","Taleban","opposingdirected",200
2010,"Mongolia","Taleban","opposingdirected",200
2010,"Montenegro","Taleban","opposingdirected",200
2010,"Netherlands","Taleban","opposingdirected",200
2010,"New Zealand","Taleban","opposingdirected",200
2010,"Norway","Taleban","opposingdirected",200
2010,"Poland","Taleban","opposingdirected",200
2010,"Portugal","Taleban","opposingdirected",200
2010,"Romania","Taleban","opposingdirected",200
2010,"Singapore","Taleban","opposingdirected",200
2010,"Slovakia","Taleban","opposingdirected",200
2010,"Slovenia","Taleban","opposingdirected",200
2010,"South Korea","Taleban","opposingdirected",200
2010,"Spain","Taleban","opposingdirected",200
2010,"Sweden","Taleban","opposingdirected",200
2010,"Turkey","Taleban","opposingdirected",200
2010,"Ukraine","Taleban","opposingdirected",200
2010,"United Arab Emirate","Taleban","opposingdirected",200
2010,"United Kingdom","Taleban","opposingdirected",200
2010,"United States of America","Taleban","opposingdirected",200
2010,"Pakistan","TTP","opposing",50
2010,"Central African Republic","Uganda","supportive",100
2010,"DR Congo (Zaire)","Uganda","supportive",100
2010,"Sudan","Uganda","supportive",100
2010,"India","ULFA","opposing",50
2010,"Afghanistan","United States of America","supportive",100
2010,"Canada","United States of America","supportive",100
2010,"France","United States of America","supportive",100
2010,"Rumania","United States of America","supportive",100
2010,"the Netherlands","United States of America","supportive",100
2010,"United States of America","Yemen","supportive",100
2011,"Central African Republic","ADF","opposingdirected",200
2011,"DR Congo (Zaire)","ADF","opposingdirected",200
2011,"South Sudan","ADF","opposingdirected",200
2011,"Uganda","ADF","opposing",50
2011,"Albania","Afghanistan","supportive",100
2011,"Armenia","Afghanistan","supportive",100
2011,"Australia","Afghanistan","supportive",100
2011,"Austria","Afghanistan","supportive",100
2011,"Azerbaijan","Afghanistan","supportive",100
2011,"Belgium","Afghanistan","supportive",100
2011,"Bosnia-Hercegovina","Afghanistan","supportive",100
2011,"Bulgaria","Afghanistan","supportive",100
2011,"Canada","Afghanistan","supportive",100
2011,"Croatia","Afghanistan","supportive",100
2011,"Czech Republic","Afghanistan","supportive",100
2011,"Denmark","Afghanistan","supportive",100
2011,"El Salvador","Afghanistan","supportive",100
2011,"Estonia","Afghanistan","supportive",100
2011,"Finland","Afghanistan","supportive",100
2011,"France","Afghanistan","supportive",100
2011,"FYR","Afghanistan","supportive",100
2011,"Georgia","Afghanistan","supportive",100
2011,"Germany","Afghanistan","supportive",100
2011,"Greece","Afghanistan","supportive",100
2011,"Hungary","Afghanistan","supportive",100
2011,"Iceland","Afghanistan","supportive",100
2011,"Ireland","Afghanistan","supportive",100
2011,"Italy","Afghanistan","supportive",100
2011,"Latvia","Afghanistan","supportive",100
2011,"Lithuania","Afghanistan","supportive",100
2011,"Luxembourg","Afghanistan","supportive",100
2011,"Macedonia","Afghanistan","supportive",100
2011,"Malaysia","Afghanistan","supportive",100
2011,"Mongolia","Afghanistan","supportive",100
2011,"Montenegro","Afghanistan","supportive",100
2011,"Netherlands","Afghanistan","supportive",100
2011,"New Zealand","Afghanistan","supportive",100
2011,"Norway","Afghanistan","supportive",100
2011,"Poland","Afghanistan","supportive",100
2011,"Portugal","Afghanistan","supportive",100
2011,"Romania","Afghanistan","supportive",100
2011,"Singapore","Afghanistan","supportive",100
2011,"Slovakia","Afghanistan","supportive",100
2011,"Slovenia","Afghanistan","supportive",100
2011,"South Korea","Afghanistan","supportive",100
2011,"Spain","Afghanistan","supportive",100
2011,"Sweden","Afghanistan","supportive",100
2011,"Tonga","Afghanistan","supportive",100
2011,"Turkey","Afghanistan","supportive",100
2011,"Ukraine","Afghanistan","supportive",100
2011,"United Arab Emirates","Afghanistan","supportive",100
2011,"United Kingdom","Afghanistan","supportive",100
2011,"United States of America","Afghanistan","supportive",100
2011,"France","al-Qaida","opposingdirected",200
2011,"United States of America","al-Qaida","opposing",50
2011,"Ethiopia","Al-Shabaab","opposingdirected",200
2011,"Kenya","Al-Shabaab","opposingdirected",200
2011,"Somalia","Al-Shabaab","opposing",50
2011,"Niger","Algeria","supportive",100
2011,"Iraq","Ansar al-Islam","opposing",50
2011,"United States of America","Ansar al-Islam","opposingdirected",200
2011,"United States of America","AQAP","opposingdirected",200
2011,"Yemen","AQAP","opposing",50
2011,"Algeria","AQIM","opposing",50
2011,"Mali","AQIM","opposingdirected",200
2011,"Mauritania","AQIM","opposing",50
2011,"Niger","AQIM","opposingdirected",200
2011,"Philippines","ASG","opposing",50
2011,"Pakistan","BLA","opposing",50
2011,"India","CPI-Maoist","opposing",50
2011,"Central African Republic","CPJP","opposing",50
2011,"Philippines","CPP","opposing",50
2011,"Myanmar (Burma)","DKBA 5","opposing",50
2011,"Colombia","FARC","opposing",50
2011,"DR Congo (Zaire)","FDLR","opposingdirected",200
2011,"Rwanda","FDLR","opposing",50
2011,"Ivory Coast","FDSI-CI","opposing",50
2011,"Libya","Forces of Muammar Gaddafi","opposing",50
2011,"Russia (Soviet Union)","Forces of the Caucasus Emirate","opposing",50
2011,"Syria","FSA","opposing",50
2011,"Israel","Hamas","opposing",50
2011,"Afghanistan","Hizb-i Islami-yi Afghanistan","opposing",50
2011,"Albania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Armenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Australia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Austria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Azerbaijan","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Belgium","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Bosnia-Hercegovina","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Bulgaria","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Canada","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Croatia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Czech Republic","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Denmark","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"El Salvador","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Estonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Finland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"France","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"FYR","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Georgia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Germany","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Greece","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Hungary","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Iceland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Ireland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Italy","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Latvia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Lithuania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Luxembourg","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Macedonia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Malaysia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Mongolia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Montenegro","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Netherlands","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"New Zealand","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Norway","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Poland","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Portugal","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Romania","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Singapore","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Slovakia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Slovenia","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"South Korea","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Spain","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Sweden","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Tonga","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Turkey","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Ukraine","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"United Arab Emirates","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"United Kingdom","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"United States of America","Hizb-i Islami-yi Afghanistan","opposingdirected",200
2011,"Tajikistan","IMU","opposing",50
2011,"United States of America","Iraq","supportive",100
2011,"Iraq","ISI","opposing",50
2011,"United States of America","ISI","opposingdirected",200
2011,"Nigeria","Jama'atu Ahlis Sunna Lidda'awati wal-Jihad","opposing",50
2011,"Sudan","JEM","opposing",50
2011,"India","Kashmir Insurgents","opposing",50
2011,"Myanmar (Burma)","KIO","opposing",50
2011,"Myanmar (Burma)","KNU","opposing",50
2011,"Central African Republic","LRA","opposingdirected",200
2011,"DR Congo (Zaire)","LRA","opposingdirected",200
2011,"South Sudan","LRA","opposingdirected",200
2011,"Uganda","LRA","opposing",50
2011,"Mali","Mauritania","supportive",100
2011,"Niger","Mauritania","supportive",100
2011,"Senegal","MFDC","opposing",50
2011,"Philippines","MILF","opposing",50
2011,"Libya","NTC","opposing",50
2011,"Ethiopia","OLF","opposing",50
2011,"Ethiopia","ONLF","opposing",50
2011,"Thailand","Patani insurgents","opposing",50
2011,"Israel","PIJ","opposing",50
2011,"Iran","PJAK","opposing",50
2011,"Turkey","PKK","opposing",50
2011,"Myanmar (Burma)","RCSS","opposing",50
2011,"Sudan","Republic of South Sudan","opposing",50
2011,"DR Congo (Zaire)","Rwanda","supportive",100
2011,"Sudan","SLM/A","opposing",50
2011,"Ethiopia","Somalia","supportive",100
2011,"Kenya","Somalia","supportive",100
2011,"Sudan","SPLM/A-North","opposing",50
2011,"Sudan","SRF","opposing",50
2011,"South Sudan","SSDM/A","opposing",50
2011,"Sudan","SSDM/A","opposing",50
2011,"South Sudan","SSLM/A","opposing",50
2011,"Sudan","SSLM/A","opposing",50
2011,"Myanmar (Burma)","SSPP","opposing",50
2011,"Afghanistan","Taleban","opposing",50
2011,"Albania","Taleban","opposingdirected",200
2011,"Armenia","Taleban","opposingdirected",200
2011,"Australia","Taleban","opposingdirected",200
2011,"Austria","Taleban","opposingdirected",200
2011,"Azerbaijan","Taleban","opposingdirected",200
2011,"Belgium","Taleban","opposingdirected",200
2011,"Bosnia-Hercegovina","Taleban","opposingdirected",200
2011,"Bulgaria","Taleban","opposingdirected",200
2011,"Canada","Taleban","opposingdirected",200
